2000
0| 190 238 
1| 19 174 
2| 163 189 
3| 50 98 
4| 158 108 
5| 154 17 
6| 135 6 
7| 12 169 
8| 255 73 
9| 3 111 
10| 128 184 
11| 243 30 
12| 119 161 
13| 199 92 
14| 102 136 
15| 107 36 
16| 118 126 
17| 211 26 
18| 59 5 
19| 124 217 
20| 113 23 
21| 234 248 
22| 29 247 
23| 161 28 
24| 64 164 
25| 140 192 
26| 93 127 
27| 222 212 
28| 32 165 
29| 48 134 
30| 46 155 
31| 170 164 
32| 25 125 
33| 190 84 
34| 131 59 
35| 45 244 
36| 82 23 
37| 237 111 
38| 14 142 
39| 140 78 
40| 51 24 
41| 14 144 
42| 151 236 
43| 100 183 
44| 146 148 
45| 61 192 
46| 47 231 
47| 100 72 
48| 101 35 
49| 156 232 
50| 94 201 
51| 220 176 
52| 224 201 
53| 31 239 
54| 88 171 
55| 61 139 
56| 195 76 
57| 27 90 
58| 56 127 
59| 17 202 
60| 19 78 
61| 138 66 
62| 54 239 
63| 138 155 
64| 18 38 
65| 131 112 
66| 239 95 
67| 32 207 
68| 41 63 
69| 190 129 
70| 235 252 
71| 12 174 
72| 72 39 
73| 9 128 
74| 166 26 
75| 75 185 
76| 105 213 
77| 251 159 
78| 196 133 
79| 58 214 
80| 171 189 
81| 70 154 
82| 28 102 
83| 105 69 
84| 166 40 
85| 198 145 
86| 36 210 
87| 63 108 
88| 249 72 
89| 236 159 
90| 99 55 
91| 88 204 
92| 13 83 
93| 107 209 
94| 216 165 
95| 168 131 
96| 98 238 
97| 29 126 
98| 85 135 
99| 196 251 
100| 175 138 
101| 140 211 
102| 93 203 
103| 63 86 
104| 20 43 
105| 246 119 
106| 99 78 
107| 67 112 
108| 162 174 
109| 65 122 
110| 83 233 
111| 254 181 
112| 216 27 
113| 51 45 
114| 162 247 
115| 40 81 
116| 130 180 
117| 36 223 
118| 127 99 
119| 53 147 
120| 143 43 
121| 10 242 
122| 122 77 
123| 98 28 
124| 251 163 
125| 150 78 
126| 141 148 
127| 3 101 
128| 176 55 
129| 146 82 
130| 46 186 
131| 164 176 
132| 110 200 
133| 143 237 
134| 44 197 
135| 129 187 
136| 240 139 
137| 173 106 
138| 217 15 
139| 134 212 
140| 178 29 
141| 35 63 
142| 177 38 
143| 164 97 
144| 93 54 
145| 180 140 
146| 240 88 
147| 60 94 
148| 32 204 
149| 76 76 
150| 145 205 
151| 7 129 
152| 88 180 
153| 236 49 
154| 195 114 
155| 6 118 
156| 143 41 
157| 181 65 
158| 79 90 
159| 162 173 
160| 144 86 
161| 57 129 
162| 174 117 
163| 223 207 
164| 65 43 
165| 27 210 
166| 248 35 
167| 84 81 
168| 215 64 
169| 130 155 
170| 178 136 
171| 17 66 
172| 177 198 
173| 131 1 
174| 32 37 
175| 174 177 
176| 124 231 
177| 50 42 
178| 92 17 
179| 249 158 
180| 61 21 
181| 112 53 
182| 56 196 
183| 134 15 
184| 4 9 
185| 170 183 
186| 145 187 
187| 249 67 
188| 130 124 
189| 68 162 
190| 161 242 
191| 83 29 
192| 217 133 
193| 72 53 
194| 151 65 
195| 211 212 
196| 86 68 
197| 9 142 
198| 8 144 
199| 158 13 
200| 153 72 
201| 196 42 
202| 4 189 
203| 109 134 
204| 57 177 
205| 40 218 
206| 163 124 
207| 248 124 
208| 1 64 
209| 178 152 
210| 129 133 
211| 108 216 
212| 201 118 
213| 102 210 
214| 6 4 
215| 223 159 
216| 77 163 
217| 201 81 
218| 96 55 
219| 215 153 
220| 232 255 
221| 115 140 
222| 123 107 
223| 8 125 
224| 171 186 
225| 21 45 
226| 64 130 
227| 5 9 
228| 248 107 
229| 219 254 
230| 112 186 
231| 157 189 
232| 93 102 
233| 14 189 
234| 157 229 
235| 86 134 
236| 228 202 
237| 18 96 
238| 53 26 
239| 221 225 
240| 213 242 
241| 14 21 
242| 116 19 
243| 30 108 
244| 126 250 
245| 106 238 
246| 180 7 
247| 171 18 
248| 110 185 
249| 207 11 
250| 158 38 
251| 145 131 
252| 240 163 
253| 227 37 
254| 190 192 
255| 6 147 
256| 178 20 
257| 168 39 
258| 39 198 
259| 147 166 
260| 192 254 
261| 148 117 
262| 5 64 
263| 135 115 
264| 249 86 
265| 127 152 
266| 124 16 
267| 27 108 
268| 180 254 
269| 146 114 
270| 190 152 
271| 5 112 
272| 173 173 
273| 151 212 
274| 115 43 
275| 122 52 
276| 41 15 
277| 169 46 
278| 79 48 
279| 162 72 
280| 134 33 
281| 224 3 
282| 49 251 
283| 111 229 
284| 249 1 
285| 87 183 
286| 154 92 
287| 40 71 
288| 9 191 
289| 27 125 
290| 234 150 
291| 177 19 
292| 165 90 
293| 66 244 
294| 138 228 
295| 60 16 
296| 5 29 
297| 19 54 
298| 24 131 
299| 28 18 
300| 132 115 
301| 201 30 
302| 208 241 
303| 101 217 
304| 177 129 
305| 86 155 
306| 23 7 
307| 175 188 
308| 97 241 
309| 176 235 
310| 213 236 
311| 252 218 
312| 9 15 
313| 16 34 
314| 146 44 
315| 52 23 
316| 160 253 
317| 53 112 
318| 239 155 
319| 73 160 
320| 28 160 
321| 59 51 
322| 167 234 
323| 239 9 
324| 219 159 
325| 244 176 
326| 139 240 
327| 138 149 
328| 0 155 
329| 183 146 
330| 199 235 
331| 169 103 
332| 232 223 
333| 215 215 
334| 122 33 
335| 119 150 
336| 193 179 
337| 201 104 
338| 157 184 
339| 113 121 
340| 87 102 
341| 41 226 
342| 86 180 
343| 119 86 
344| 79 46 
345| 233 22 
346| 25 146 
347| 126 2 
348| 113 85 
349| 217 235 
350| 118 81 
351| 129 55 
352| 4 74 
353| 160 161 
354| 2 17 
355| 26 89 
356| 119 68 
357| 60 206 
358| 248 179 
359| 36 71 
360| 226 13 
361| 93 251 
362| 160 219 
363| 253 17 
364| 49 215 
365| 253 167 
366| 40 126 
367| 223 44 
368| 201 127 
369| 205 203 
370| 144 232 
371| 37 8 
372| 44 97 
373| 214 36 
374| 20 250 
375| 107 246 
376| 8 200 
377| 242 168 
378| 164 239 
379| 185 213 
380| 198 182 
381| 124 238 
382| 53 91 
383| 26 254 
384| 218 232 
385| 201 107 
386| 208 238 
387| 115 252 
388| 79 73 
389| 32 100 
390| 67 139 
391| 90 75 
392| 83 76 
393| 243 247 
394| 60 173 
395| 204 2 
396| 99 73 
397| 241 152 
398| 164 11 
399| 150 127 
400| 243 96 
401| 234 195 
402| 78 93 
403| 191 158 
404| 166 223 
405| 2 233 
406| 106 92 
407| 53 190 
408| 169 40 
409| 181 229 
410| 213 130 
411| 231 57 
412| 203 216 
413| 209 111 
414| 228 104 
415| 238 215 
416| 200 216 
417| 155 22 
418| 53 90 
419| 180 219 
420| 58 182 
421| 197 164 
422| 19 250 
423| 98 188 
424| 34 24 
425| 161 248 
426| 154 136 
427| 49 101 
428| 97 2 
429| 212 69 
430| 106 195 
431| 28 50 
432| 155 183 
433| 73 209 
434| 18 253 
435| 172 76 
436| 180 113 
437| 240 199 
438| 107 83 
439| 131 142 
440| 107 36 
441| 134 5 
442| 172 183 
443| 106 13 
444| 185 62 
445| 82 36 
446| 1 111 
447| 86 157 
448| 38 159 
449| 110 56 
450| 157 26 
451| 132 81 
452| 140 117 
453| 24 247 
454| 200 155 
455| 133 51 
456| 191 11 
457| 56 107 
458| 194 162 
459| 121 124 
460| 224 203 
461| 160 226 
462| 58 246 
463| 127 97 
464| 150 237 
465| 153 51 
466| 7 30 
467| 132 147 
468| 147 156 
469| 139 91 
470| 55 16 
471| 142 246 
472| 28 198 
473| 97 222 
474| 104 218 
475| 90 72 
476| 166 250 
477| 42 224 
478| 241 169 
479| 65 135 
480| 150 219 
481| 186 158 
482| 249 62 
483| 49 140 
484| 218 188 
485| 231 17 
486| 205 117 
487| 7 233 
488| 59 104 
489| 199 163 
490| 67 34 
491| 235 233 
492| 28 22 
493| 201 13 
494| 191 11 
495| 148 86 
496| 230 78 
497| 244 223 
498| 140 37 
499| 107 102 
500| 226 82 
501| 119 175 
502| 199 126 
503| 152 2 
504| 231 95 
505| 165 42 
506| 129 144 
507| 19 158 
508| 166 220 
509| 171 102 
510| 231 64 
511| 188 205 
512| 142 176 
513| 172 27 
514| 213 23 
515| 129 183 
516| 105 249 
517| 102 48 
518| 119 254 
519| 50 94 
520| 94 215 
521| 136 223 
522| 104 155 
523| 125 14 
524| 120 41 
525| 116 95 
526| 105 48 
527| 45 247 
528| 224 217 
529| 18 182 
530| 241 148 
531| 109 90 
532| 141 212 
533| 139 4 
534| 210 189 
535| 99 48 
536| 149 235 
537| 16 253 
538| 135 141 
539| 11 255 
540| 182 128 
541| 94 31 
542| 176 139 
543| 23 145 
544| 101 41 
545| 71 86 
546| 189 180 
547| 176 74 
548| 136 59 
549| 79 91 
550| 249 178 
551| 139 142 
552| 157 155 
553| 139 36 
554| 41 150 
555| 35 223 
556| 22 130 
557| 255 199 
558| 13 22 
559| 88 114 
560| 63 159 
561| 200 253 
562| 83 121 
563| 71 220 
564| 180 150 
565| 55 173 
566| 72 194 
567| 59 230 
568| 94 198 
569| 10 135 
570| 93 46 
571| 102 115 
572| 176 101 
573| 58 189 
574| 123 146 
575| 48 187 
576| 49 248 
577| 184 133 
578| 113 255 
579| 97 38 
580| 150 152 
581| 211 222 
582| 90 15 
583| 196 184 
584| 213 207 
585| 63 50 
586| 253 166 
587| 166 173 
588| 11 224 
589| 106 135 
590| 115 154 
591| 66 164 
592| 147 250 
593| 41 4 
594| 249 138 
595| 42 143 
596| 34 254 
597| 110 125 
598| 13 50 
599| 53 226 
600| 1 117 
601| 21 254 
602| 27 187 
603| 171 38 
604| 155 22 
605| 173 14 
606| 176 239 
607| 179 67 
608| 233 220 
609| 72 227 
610| 103 114 
611| 114 137 
612| 112 224 
613| 6 125 
614| 19 60 
615| 96 20 
616| 177 117 
617| 19 204 
618| 48 190 
619| 242 203 
620| 212 160 
621| 218 133 
622| 143 141 
623| 200 121 
624| 105 16 
625| 92 208 
626| 131 206 
627| 90 243 
628| 175 96 
629| 113 194 
630| 156 209 
631| 214 77 
632| 70 233 
633| 25 118 
634| 168 12 
635| 65 124 
636| 172 27 
637| 1 59 
638| 168 202 
639| 180 18 
640| 218 16 
641| 226 93 
642| 223 60 
643| 81 142 
644| 157 194 
645| 80 57 
646| 147 38 
647| 135 217 
648| 16 160 
649| 79 184 
650| 172 144 
651| 52 88 
652| 172 54 
653| 148 84 
654| 0 72 
655| 102 218 
656| 89 73 
657| 56 56 
658| 133 137 
659| 198 34 
660| 75 22 
661| 92 222 
662| 60 227 
663| 183 76 
664| 131 6 
665| 4 48 
666| 150 57 
667| 136 66 
668| 111 28 
669| 151 111 
670| 101 253 
671| 73 190 
672| 70 129 
673| 246 204 
