1500
0| 122 251 
1| 170 245 
2| 212 212 
3| 144 93 
4| 59 78 
5| 218 162 
6| 88 81 
7| 36 192 
8| 208 242 
9| 50 24 
10| 88 200 
11| 95 101 
12| 225 217 
13| 183 58 
14| 147 102 
15| 171 14 
16| 98 85 
17| 3 54 
18| 42 147 
19| 147 101 
20| 226 109 
21| 7 58 
22| 191 43 
23| 250 143 
24| 29 45 
25| 167 117 
26| 245 6 
27| 218 214 
28| 224 146 
29| 16 115 
30| 248 187 
31| 129 90 
32| 17 132 
33| 144 59 
34| 24 35 
35| 160 250 
36| 145 168 
37| 52 80 
38| 211 47 
39| 223 241 
40| 92 134 
41| 102 81 
42| 141 65 
43| 39 109 
44| 211 55 
45| 224 203 
46| 243 98 
47| 38 4 
48| 230 182 
49| 63 254 
50| 218 223 
51| 248 107 
52| 135 45 
53| 187 91 
54| 92 154 
55| 76 184 
56| 32 178 
57| 9 173 
58| 243 48 
59| 26 198 
60| 103 251 
61| 146 90 
62| 93 184 
63| 94 67 
64| 110 157 
65| 66 72 
66| 125 58 
67| 179 4 
68| 103 110 
69| 95 195 
70| 8 171 
71| 123 41 
72| 94 132 
73| 214 81 
74| 180 241 
75| 24 28 
76| 236 170 
77| 118 73 
78| 98 213 
79| 140 208 
80| 114 206 
81| 25 239 
82| 9 204 
83| 244 112 
84| 59 83 
85| 52 67 
86| 255 175 
87| 108 93 
88| 52 67 
89| 174 232 
90| 52 198 
91| 4 32 
92| 112 123 
93| 105 210 
94| 80 245 
95| 163 194 
96| 196 188 
97| 178 205 
98| 136 166 
99| 61 195 
100| 249 113 
101| 7 248 
102| 33 115 
103| 85 85 
104| 182 4 
105| 61 234 
106| 202 66 
107| 10 59 
108| 189 115 
109| 13 13 
110| 105 176 
111| 207 45 
112| 108 129 
113| 250 245 
114| 39 55 
115| 184 33 
116| 169 191 
117| 25 202 
118| 51 111 
119| 31 233 
120| 115 92 
121| 212 61 
122| 158 222 
123| 120 91 
124| 82 134 
125| 104 187 
126| 54 56 
127| 232 163 
128| 185 226 
129| 152 225 
130| 25 80 
131| 2 194 
132| 16 27 
133| 140 67 
134| 138 171 
135| 44 253 
136| 8 0 
137| 59 166 
138| 223 179 
139| 2 49 
140| 57 106 
141| 236 112 
142| 162 212 
143| 19 92 
144| 182 171 
145| 61 207 
146| 251 63 
147| 146 11 
148| 90 30 
149| 78 229 
150| 202 123 
151| 226 210 
152| 123 29 
153| 120 90 
154| 209 122 
155| 139 10 
156| 229 119 
157| 122 135 
158| 75 141 
159| 227 1 
160| 56 32 
161| 209 52 
162| 95 99 
163| 63 186 
164| 129 142 
165| 159 75 
166| 9 129 
167| 29 132 
168| 159 150 
169| 223 112 
170| 16 106 
171| 122 245 
172| 226 245 
173| 125 45 
174| 130 96 
175| 47 187 
176| 129 0 
177| 239 224 
178| 99 46 
179| 154 228 
180| 188 57 
181| 48 197 
182| 187 77 
183| 74 90 
184| 227 41 
185| 202 244 
186| 147 68 
187| 233 117 
188| 57 102 
189| 163 188 
190| 199 210 
191| 119 72 
192| 210 102 
193| 40 53 
194| 148 195 
195| 25 81 
196| 252 73 
197| 22 183 
198| 151 96 
199| 17 122 
200| 137 219 
201| 110 29 
202| 32 88 
203| 146 89 
204| 190 53 
205| 21 133 
206| 7 140 
207| 205 217 
208| 242 246 
209| 14 135 
210| 185 40 
211| 216 181 
212| 113 238 
213| 109 8 
214| 79 126 
215| 131 216 
216| 90 241 
217| 245 122 
218| 73 136 
219| 211 8 
220| 189 233 
221| 141 197 
222| 117 91 
223| 158 104 
224| 81 173 
225| 239 10 
226| 213 199 
227| 191 70 
228| 181 44 
229| 79 4 
230| 171 210 
231| 221 5 
232| 195 210 
233| 127 13 
234| 90 82 
235| 21 24 
236| 59 162 
237| 221 177 
238| 253 123 
239| 25 78 
240| 40 8 
241| 88 253 
242| 207 24 
243| 68 132 
244| 68 147 
245| 137 239 
246| 101 102 
247| 244 40 
248| 56 115 
249| 53 147 
250| 198 74 
251| 171 1 
252| 237 136 
253| 178 234 
254| 3 203 
255| 57 44 
256| 211 145 
257| 41 162 
258| 169 109 
259| 39 238 
260| 0 176 
261| 221 101 
262| 22 210 
263| 142 78 
264| 69 195 
265| 225 11 
266| 14 140 
267| 13 251 
268| 20 191 
269| 229 24 
270| 139 30 
271| 68 94 
272| 176 109 
273| 1 89 
274| 219 40 
275| 71 219 
276| 216 37 
277| 65 238 
278| 247 207 
279| 60 60 
280| 146 30 
281| 72 160 
282| 170 85 
283| 155 191 
284| 20 129 
285| 215 159 
286| 159 27 
287| 254 79 
288| 136 255 
289| 169 99 
290| 39 240 
291| 63 255 
292| 21 128 
293| 237 12 
294| 79 41 
295| 73 225 
296| 71 145 
297| 130 242 
298| 230 29 
299| 177 250 
300| 158 136 
301| 154 62 
302| 163 152 
303| 141 43 
304| 151 54 
305| 143 190 
306| 39 206 
307| 189 60 
308| 78 170 
309| 73 157 
310| 211 146 
311| 126 27 
312| 35 0 
313| 13 9 
314| 30 190 
315| 3 188 
316| 70 157 
317| 250 233 
318| 53 136 
319| 20 204 
320| 190 163 
321| 138 229 
322| 113 71 
323| 34 191 
324| 241 107 
325| 92 197 
326| 253 219 
327| 224 32 
328| 219 237 
329| 41 249 
330| 171 44 
331| 182 241 
332| 202 176 
333| 218 255 
334| 56 238 
335| 204 247 
336| 146 86 
337| 220 3 
338| 158 254 
339| 195 143 
340| 105 31 
341| 84 102 
342| 250 52 
343| 134 214 
344| 33 175 
