1000
0| 151 68 
1| 163 218 
2| 146 54 
3| 143 150 
4| 153 246 
5| 4 215 
6| 133 210 
7| 133 204 
8| 105 208 
9| 137 174 
10| 48 166 
11| 149 74 
12| 96 53 
13| 59 195 
14| 68 89 
15| 9 219 
16| 157 172 
17| 181 48 
18| 226 69 
19| 198 123 
20| 59 203 
21| 82 192 
22| 157 215 
23| 140 7 
24| 168 21 
25| 181 216 
26| 188 75 
27| 34 28 
28| 128 93 
29| 224 196 
30| 182 233 
31| 159 84 
32| 150 85 
33| 132 120 
34| 154 74 
35| 244 213 
36| 21 70 
37| 150 179 
38| 30 34 
39| 186 198 
40| 56 111 
41| 158 244 
42| 186 192 
43| 16 58 
44| 29 240 
45| 254 212 
46| 218 158 
47| 40 112 
48| 243 172 
49| 232 141 
50| 246 220 
51| 98 12 
52| 35 248 
53| 191 65 
54| 27 121 
55| 7 83 
56| 232 165 
57| 71 163 
58| 101 87 
59| 221 130 
60| 72 220 
61| 86 34 
62| 122 126 
63| 146 109 
64| 42 122 
65| 250 33 
66| 87 92 
67| 45 122 
68| 85 236 
69| 187 112 
70| 101 194 
71| 195 77 
72| 103 10 
73| 240 204 
74| 97 206 
75| 78 169 
76| 170 165 
77| 203 36 
78| 35 93 
79| 145 78 
80| 216 139 
81| 111 47 
82| 231 156 
83| 169 60 
84| 136 100 
85| 172 237 
86| 38 111 
87| 58 141 
88| 121 43 
89| 89 219 
90| 249 167 
91| 132 163 
92| 76 80 
93| 199 112 
94| 173 88 
95| 190 133 
96| 227 45 
97| 180 202 
98| 201 93 
99| 7 81 
100| 193 179 
101| 62 231 
102| 35 120 
103| 116 156 
104| 163 205 
105| 119 156 
106| 117 252 
107| 63 193 
108| 76 6 
109| 49 249 
110| 94 239 
111| 127 65 
112| 28 51 
113| 12 229 
114| 145 19 
115| 54 82 
116| 198 116 
117| 58 233 
118| 237 174 
119| 134 144 
120| 124 253 
121| 45 241 
122| 249 108 
123| 178 69 
124| 115 228 
125| 63 209 
126| 211 190 
127| 19 240 
128| 241 31 
129| 213 130 
130| 50 12 
131| 213 248 
132| 128 15 
133| 226 109 
134| 189 104 
135| 254 57 
136| 101 43 
137| 42 95 
138| 151 221 
139| 164 10 
140| 193 227 
141| 220 148 
142| 161 239 
143| 132 147 
144| 14 90 
145| 21 64 
146| 102 234 
147| 56 230 
148| 249 26 
149| 84 183 
150| 130 82 
151| 240 232 
152| 125 27 
153| 71 20 
154| 248 235 
155| 31 185 
156| 207 251 
157| 77 112 
158| 234 210 
159| 3 248 
160| 44 25 
161| 56 146 
162| 3 112 
163| 120 253 
164| 139 204 
165| 180 13 
166| 30 164 
167| 245 155 
168| 191 60 
169| 176 183 
170| 40 207 
171| 112 247 
172| 202 190 
173| 103 180 
174| 144 107 
175| 172 188 
176| 132 228 
177| 78 135 
178| 84 198 
179| 132 223 
180| 147 56 
181| 237 177 
182| 221 226 
183| 77 156 
184| 31 253 
185| 84 71 
186| 204 196 
187| 62 150 
188| 130 165 
189| 74 18 
190| 16 246 
191| 206 148 
192| 218 28 
193| 28 46 
194| 227 160 
195| 14 118 
196| 217 251 
197| 39 182 
198| 221 116 
199| 82 252 
200| 113 166 
201| 67 61 
202| 107 129 
203| 211 237 
204| 39 29 
205| 0 55 
206| 19 206 
207| 204 237 
208| 235 232 
209| 28 206 
210| 136 42 
211| 68 97 
212| 37 107 
213| 23 2 
214| 224 106 
215| 255 81 
216| 16 66 
217| 143 123 
218| 196 98 
219| 105 235 
220| 128 105 
221| 34 147 
222| 55 238 
223| 129 34 
224| 214 157 
225| 240 95 
226| 199 52 
227| 192 236 
228| 160 216 
229| 238 128 
230| 66 237 
231| 209 82 
232| 48 96 
233| 206 244 
234| 195 55 
235| 223 67 
236| 160 1 
237| 214 215 
238| 240 87 
239| 250 198 
240| 244 234 
241| 37 187 
242| 31 230 
243| 167 191 
244| 190 150 
245| 63 0 
246| 131 16 
247| 82 179 
248| 113 32 
249| 167 52 
250| 87 134 
251| 119 247 
252| 136 77 
253| 207 120 
254| 165 201 
255| 62 153 
256| 179 100 
257| 85 210 
258| 74 252 
259| 145 8 
260| 146 208 
261| 8 22 
262| 225 90 
263| 201 82 
264| 123 113 
265| 134 210 
266| 247 253 
267| 202 127 
268| 74 153 
269| 247 239 
270| 98 54 
271| 137 21 
272| 154 222 
273| 232 228 
274| 218 121 
275| 236 109 
276| 74 244 
277| 131 43 
278| 78 76 
279| 125 201 
280| 189 3 
281| 156 181 
282| 0 102 
283| 52 74 
284| 255 44 
285| 58 97 
286| 98 195 
287| 118 252 
288| 161 94 
289| 224 123 
290| 216 204 
291| 232 34 
292| 192 107 
293| 77 14 
294| 184 202 
295| 216 117 
296| 205 116 
297| 42 205 
298| 218 95 
299| 23 217 
300| 139 81 
301| 58 237 
302| 20 176 
303| 233 181 
304| 15 201 
305| 49 231 
306| 149 25 
307| 9 85 
308| 133 86 
309| 99 61 
310| 32 59 
311| 178 237 
312| 175 221 
313| 186 137 
314| 60 209 
315| 98 199 
316| 35 156 
317| 180 55 
318| 77 157 
319| 237 92 
320| 102 30 
321| 67 251 
322| 55 76 
323| 80 188 
324| 162 179 
325| 249 194 
326| 239 172 
327| 175 158 
328| 137 105 
329| 40 197 
330| 58 138 
331| 140 93 
332| 39 64 
333| 149 116 
334| 221 130 
335| 208 67 
336| 160 19 
337| 62 215 
338| 95 142 
339| 148 1 
340| 65 141 
341| 195 48 
342| 57 114 
343| 207 194 
344| 219 247 
345| 135 21 
346| 129 19 
347| 115 168 
348| 83 8 
349| 28 48 
350| 138 236 
351| 115 42 
352| 255 177 
353| 1 94 
354| 63 149 
355| 95 129 
356| 35 34 
357| 177 92 
358| 148 128 
359| 31 111 
360| 119 166 
361| 133 249 
362| 186 248 
363| 161 13 
364| 0 190 
365| 62 138 
366| 170 177 
367| 180 170 
368| 99 181 
369| 8 162 
370| 75 104 
371| 35 110 
372| 138 213 
373| 202 31 
374| 85 233 
375| 142 205 
376| 144 19 
377| 198 74 
378| 11 103 
379| 87 11 
380| 37 149 
381| 149 208 
382| 71 73 
383| 122 170 
384| 255 130 
385| 76 74 
386| 234 112 
387| 184 117 
388| 69 130 
389| 148 154 
390| 108 34 
391| 103 252 
392| 54 45 
393| 70 65 
394| 149 157 
395| 77 186 
396| 51 226 
397| 138 122 
398| 44 4 
399| 36 43 
400| 135 112 
401| 117 113 
402| 224 45 
403| 230 37 
404| 175 122 
405| 192 27 
406| 157 39 
407| 23 211 
408| 85 93 
409| 20 234 
410| 251 97 
411| 164 46 
412| 68 47 
413| 168 112 
414| 51 204 
415| 155 186 
416| 60 16 
417| 44 29 
418| 61 18 
419| 66 236 
420| 141 2 
421| 8 42 
422| 42 31 
423| 253 127 
424| 125 17 
425| 105 120 
426| 115 13 
427| 166 183 
428| 60 78 
429| 39 112 
430| 26 194 
431| 42 86 
432| 210 86 
433| 115 15 
434| 105 182 
435| 251 246 
436| 184 3 
437| 32 226 
438| 35 29 
439| 97 160 
440| 46 202 
441| 24 161 
442| 216 190 
443| 88 20 
444| 12 127 
445| 132 38 
446| 65 175 
447| 124 19 
448| 5 240 
449| 34 110 
450| 166 30 
451| 100 94 
452| 33 132 
453| 65 68 
454| 161 162 
455| 228 208 
456| 109 252 
457| 113 69 
458| 186 202 
459| 89 198 
460| 73 222 
461| 236 139 
462| 141 105 
463| 158 146 
464| 89 193 
465| 1 255 
466| 223 101 
467| 93 0 
468| 234 158 
469| 69 139 
470| 65 41 
471| 91 174 
472| 38 205 
473| 243 224 
474| 151 76 
475| 167 224 
476| 42 147 
477| 107 183 
478| 252 10 
479| 74 85 
480| 203 75 
481| 84 170 
482| 176 178 
483| 170 154 
484| 80 239 
485| 38 145 
486| 25 129 
487| 63 63 
488| 78 50 
489| 31 229 
490| 127 198 
491| 198 169 
492| 90 49 
493| 97 86 
494| 59 171 
495| 172 6 
496| 246 0 
497| 176 166 
498| 178 91 
499| 65 3 
500| 74 103 
501| 148 99 
502| 232 212 
503| 162 55 
504| 6 194 
505| 28 133 
506| 136 226 
507| 47 226 
508| 20 144 
509| 57 79 
510| 59 229 
511| 86 49 
512| 229 6 
513| 215 152 
514| 97 24 
515| 155 172 
516| 127 47 
517| 15 104 
518| 3 178 
519| 159 10 
520| 116 187 
521| 143 252 
522| 158 190 
523| 223 178 
524| 78 24 
525| 1 137 
526| 253 87 
527| 186 226 
528| 94 146 
529| 122 191 
530| 170 21 
531| 107 42 
532| 69 123 
533| 146 72 
534| 45 49 
535| 82 161 
536| 236 226 
537| 157 138 
538| 160 124 
539| 60 239 
540| 148 62 
541| 120 145 
542| 149 51 
543| 116 243 
544| 197 238 
545| 179 111 
546| 4 30 
547| 153 73 
548| 153 43 
549| 145 198 
550| 92 228 
551| 103 73 
552| 198 5 
553| 211 102 
554| 129 16 
555| 85 22 
556| 78 206 
557| 167 227 
558| 1 27 
559| 215 198 
560| 10 138 
561| 53 14 
562| 168 207 
563| 87 66 
564| 250 232 
565| 8 87 
566| 204 112 
567| 160 146 
568| 117 115 
569| 249 246 
570| 131 78 
571| 12 209 
572| 28 180 
573| 181 29 
574| 207 140 
575| 227 217 
576| 22 25 
577| 231 190 
578| 232 62 
579| 0 226 
580| 39 9 
581| 57 243 
582| 121 217 
583| 134 238 
584| 77 127 
585| 228 208 
586| 205 241 
587| 162 234 
588| 165 87 
589| 7 116 
590| 227 235 
591| 78 249 
592| 4 53 
593| 183 236 
594| 116 184 
595| 206 155 
596| 193 8 
597| 142 58 
598| 225 20 
599| 40 46 
600| 147 12 
601| 255 97 
602| 253 161 
603| 75 162 
604| 248 82 
