1000
0| 104 133 
1| 8 250 
2| 160 74 
3| 56 190 
4| 101 122 
5| 247 161 
6| 202 141 
7| 16 17 
8| 231 129 
9| 219 25 
10| 36 1 
11| 5 178 
12| 61 105 
13| 54 142 
14| 4 120 
15| 120 109 
16| 253 128 
17| 103 158 
18| 202 159 
19| 92 48 
20| 25 83 
21| 209 227 
22| 224 225 
23| 244 199 
24| 98 208 
25| 224 134 
26| 209 230 
27| 57 14 
28| 79 111 
29| 157 84 
30| 232 21 
31| 193 229 
32| 149 40 
33| 131 95 
34| 200 223 
35| 143 225 
36| 50 97 
37| 197 18 
38| 66 185 
39| 218 165 
40| 137 186 
41| 43 91 
42| 160 100 
43| 105 240 
44| 212 6 
45| 68 188 
46| 27 5 
47| 161 176 
48| 45 37 
49| 16 245 
50| 4 159 
51| 215 55 
52| 0 156 
53| 73 67 
54| 85 35 
55| 232 223 
56| 222 19 
57| 58 126 
58| 120 163 
59| 110 76 
60| 170 178 
61| 8 197 
62| 183 169 
63| 118 229 
64| 206 134 
65| 218 211 
66| 37 177 
67| 10 38 
68| 77 83 
69| 105 163 
70| 119 81 
71| 130 85 
72| 100 188 
73| 211 220 
74| 95 66 
75| 40 9 
76| 244 48 
77| 207 172 
78| 218 69 
79| 145 168 
80| 203 107 
81| 123 240 
82| 29 133 
83| 22 106 
84| 217 127 
85| 13 80 
86| 208 143 
87| 165 53 
88| 75 120 
89| 17 171 
90| 186 58 
91| 180 175 
92| 106 131 
93| 91 68 
94| 200 236 
95| 237 147 
96| 87 104 
97| 132 116 
98| 238 154 
99| 223 199 
100| 26 236 
101| 23 234 
102| 124 188 
103| 31 199 
104| 52 49 
105| 114 239 
106| 107 39 
107| 158 213 
108| 170 249 
109| 26 115 
110| 229 7 
111| 6 60 
112| 111 138 
113| 177 93 
114| 37 144 
115| 36 63 
116| 124 59 
117| 41 248 
118| 247 73 
119| 192 44 
120| 122 50 
121| 27 229 
122| 89 185 
123| 186 4 
124| 178 212 
125| 119 151 
126| 219 125 
127| 211 75 
128| 8 132 
129| 168 45 
130| 20 205 
131| 108 145 
132| 8 149 
133| 137 0 
134| 222 73 
135| 44 88 
136| 124 71 
137| 61 213 
138| 0 248 
139| 217 178 
140| 204 80 
141| 73 168 
142| 206 28 
143| 243 214 
144| 161 155 
145| 3 181 
146| 104 111 
147| 70 113 
148| 4 208 
149| 113 227 
150| 25 157 
151| 59 149 
152| 228 121 
153| 107 228 
154| 113 68 
155| 150 61 
156| 149 223 
157| 229 99 
158| 251 216 
159| 57 156 
160| 116 60 
161| 82 220 
162| 171 152 
163| 77 175 
164| 104 190 
165| 146 130 
166| 91 206 
167| 23 63 
168| 71 130 
169| 35 184 
170| 199 185 
171| 245 92 
172| 152 219 
173| 191 148 
174| 179 248 
175| 48 39 
176| 52 130 
177| 4 223 
178| 27 81 
179| 142 131 
180| 16 33 
181| 5 107 
182| 239 29 
183| 171 54 
184| 159 206 
185| 238 102 
186| 136 227 
187| 194 32 
188| 190 129 
189| 180 114 
190| 121 229 
191| 153 173 
192| 103 157 
193| 140 130 
194| 239 27 
195| 6 255 
196| 60 11 
197| 106 43 
198| 40 21 
199| 97 200 
200| 228 79 
201| 46 108 
202| 50 241 
203| 140 241 
204| 114 65 
205| 99 236 
206| 38 252 
207| 153 141 
208| 154 38 
209| 16 137 
210| 65 22 
211| 136 125 
212| 33 242 
213| 168 74 
214| 8 9 
215| 18 236 
216| 88 64 
217| 88 138 
218| 49 228 
219| 123 164 
220| 37 222 
221| 144 75 
222| 219 41 
223| 217 117 
224| 79 233 
225| 254 144 
226| 255 134 
227| 13 32 
228| 120 181 
229| 106 128 
230| 190 124 
231| 108 22 
232| 189 196 
233| 161 238 
234| 169 28 
235| 146 206 
236| 251 34 
237| 26 214 
238| 76 243 
239| 75 155 
240| 220 73 
241| 44 219 
242| 207 57 
243| 251 71 
244| 239 102 
245| 200 173 
246| 226 52 
247| 196 159 
248| 249 101 
249| 142 162 
250| 129 32 
251| 112 124 
252| 67 138 
253| 82 143 
254| 125 157 
255| 42 89 
256| 230 86 
257| 52 181 
258| 144 48 
259| 253 127 
260| 150 197 
261| 44 120 
262| 249 240 
263| 24 242 
264| 85 166 
265| 148 215 
266| 198 5 
267| 83 9 
268| 143 166 
269| 152 13 
270| 67 195 
271| 102 42 
272| 25 155 
273| 223 169 
274| 203 220 
275| 40 97 
276| 161 85 
277| 217 155 
278| 69 241 
279| 141 155 
280| 151 34 
281| 114 94 
282| 39 197 
283| 103 182 
284| 107 0 
285| 195 175 
286| 195 42 
287| 217 220 
288| 197 184 
289| 134 144 
290| 149 174 
291| 241 54 
292| 3 202 
293| 209 73 
294| 188 95 
295| 228 83 
296| 129 86 
297| 177 168 
298| 27 25 
299| 94 135 
300| 25 34 
301| 54 220 
302| 76 15 
303| 184 17 
304| 199 62 
