10000
0| 211 237 
1| 2 108 
2| 215 63 
3| 213 38 
4| 48 66 
5| 212 227 
6| 23 220 
7| 121 149 
8| 114 42 
9| 227 229 
10| 137 194 
11| 112 230 
12| 234 219 
13| 254 248 
14| 94 186 
15| 216 49 
16| 168 218 
17| 158 127 
18| 26 115 
19| 165 74 
20| 182 122 
21| 46 205 
22| 86 167 
23| 98 200 
24| 209 70 
25| 174 90 
26| 8 30 
27| 64 243 
28| 249 62 
29| 235 87 
30| 249 196 
31| 137 161 
32| 158 39 
33| 32 184 
34| 154 197 
35| 3 80 
36| 63 49 
37| 29 149 
38| 216 128 
39| 94 170 
40| 198 12 
41| 4 206 
42| 42 69 
43| 193 36 
44| 131 173 
45| 123 124 
46| 113 4 
47| 29 15 
48| 43 61 
49| 200 198 
50| 3 203 
51| 22 66 
52| 252 52 
53| 216 212 
54| 180 54 
55| 126 122 
56| 66 131 
57| 72 108 
58| 200 10 
59| 144 75 
60| 183 12 
61| 200 40 
62| 16 229 
63| 55 60 
64| 35 255 
65| 2 38 
66| 202 24 
67| 104 198 
68| 76 64 
69| 155 0 
70| 118 25 
71| 122 184 
72| 156 195 
73| 37 100 
74| 205 181 
75| 176 132 
76| 193 120 
77| 172 210 
78| 93 227 
79| 14 128 
80| 227 16 
81| 166 173 
82| 40 15 
83| 116 117 
84| 79 15 
85| 117 198 
86| 40 240 
87| 126 197 
88| 179 163 
89| 41 128 
90| 89 217 
91| 4 26 
92| 81 176 
93| 236 175 
94| 147 250 
95| 47 118 
96| 10 214 
97| 36 51 
98| 229 152 
99| 168 52 
100| 167 29 
101| 250 207 
102| 13 121 
103| 148 192 
104| 28 190 
105| 64 117 
106| 151 68 
107| 144 233 
108| 244 124 
109| 152 136 
110| 119 199 
111| 254 129 
112| 157 34 
113| 180 130 
114| 186 92 
115| 183 97 
116| 122 177 
117| 49 135 
118| 42 197 
119| 72 71 
120| 131 136 
121| 188 27 
122| 205 76 
123| 4 193 
124| 201 156 
125| 73 64 
126| 99 72 
127| 193 1 
128| 106 118 
129| 131 37 
130| 210 58 
131| 134 76 
132| 236 183 
133| 212 22 
134| 125 28 
135| 93 0 
136| 164 26 
137| 27 113 
138| 102 31 
139| 51 47 
140| 187 124 
141| 111 31 
142| 196 49 
143| 32 47 
144| 167 163 
145| 84 121 
146| 222 218 
147| 198 202 
148| 146 154 
149| 224 15 
150| 182 62 
151| 15 90 
152| 88 43 
153| 204 190 
154| 74 255 
155| 238 6 
156| 123 93 
157| 37 64 
158| 142 69 
159| 111 53 
160| 232 195 
161| 175 198 
162| 157 117 
163| 144 47 
164| 15 113 
165| 62 197 
166| 175 78 
167| 31 7 
168| 121 235 
169| 197 195 
170| 234 179 
171| 201 102 
172| 17 238 
173| 166 159 
174| 51 21 
175| 213 28 
176| 216 132 
177| 226 117 
178| 249 115 
179| 165 8 
180| 228 227 
181| 205 147 
182| 49 236 
183| 154 170 
184| 216 95 
185| 110 194 
186| 19 55 
187| 40 36 
188| 38 206 
189| 195 89 
190| 227 152 
191| 117 187 
192| 28 88 
193| 49 21 
194| 203 214 
195| 29 175 
196| 185 234 
197| 66 235 
198| 215 220 
199| 149 175 
200| 59 3 
201| 113 78 
202| 59 154 
203| 114 97 
204| 104 54 
205| 186 76 
206| 206 48 
207| 7 235 
208| 136 56 
209| 0 83 
210| 14 30 
211| 2 200 
212| 8 68 
213| 179 223 
214| 32 72 
215| 142 91 
216| 76 0 
217| 170 135 
218| 154 28 
219| 232 2 
220| 82 162 
221| 78 33 
222| 210 86 
223| 12 90 
224| 142 12 
225| 173 157 
226| 42 175 
227| 101 51 
228| 243 24 
229| 18 19 
230| 96 161 
231| 111 172 
232| 161 25 
233| 51 59 
234| 53 27 
235| 61 136 
236| 190 140 
237| 169 144 
238| 226 181 
239| 235 112 
240| 193 152 
241| 13 236 
242| 72 114 
243| 31 59 
244| 138 49 
245| 79 235 
246| 210 190 
247| 151 115 
248| 215 203 
249| 174 12 
250| 230 236 
251| 148 164 
252| 120 61 
253| 53 90 
254| 242 32 
255| 202 180 
256| 184 216 
257| 160 0 
258| 74 191 
259| 60 213 
260| 240 139 
261| 192 195 
262| 73 87 
263| 54 32 
264| 34 229 
265| 44 9 
266| 209 193 
267| 173 73 
268| 254 226 
269| 163 241 
270| 2 109 
271| 165 187 
272| 69 69 
273| 187 144 
274| 4 247 
275| 101 244 
276| 130 37 
277| 183 203 
278| 124 238 
279| 235 159 
280| 211 24 
281| 168 164 
282| 217 85 
283| 237 215 
284| 56 144 
285| 200 58 
286| 253 109 
287| 245 67 
288| 178 177 
289| 211 182 
290| 168 56 
291| 171 43 
292| 93 98 
293| 246 217 
294| 80 226 
295| 120 35 
296| 250 32 
297| 199 211 
298| 118 180 
299| 170 174 
300| 68 115 
301| 232 66 
302| 224 222 
303| 133 147 
304| 143 88 
305| 73 55 
306| 144 244 
307| 98 237 
308| 87 89 
309| 198 167 
310| 59 63 
311| 203 53 
312| 95 146 
313| 8 213 
314| 71 178 
315| 131 139 
316| 37 108 
317| 205 6 
318| 74 82 
319| 153 217 
320| 170 226 
321| 16 58 
322| 215 115 
323| 39 46 
324| 204 238 
325| 213 7 
326| 45 160 
327| 60 140 
328| 51 68 
329| 98 122 
330| 246 229 
331| 5 28 
332| 81 211 
333| 34 155 
334| 37 187 
335| 116 208 
336| 157 133 
337| 10 116 
338| 248 50 
339| 162 196 
340| 32 120 
341| 203 77 
342| 24 7 
343| 217 75 
344| 75 59 
345| 197 65 
346| 33 203 
347| 93 114 
348| 158 127 
349| 14 195 
350| 58 130 
351| 147 216 
352| 7 158 
353| 76 255 
354| 208 239 
355| 195 240 
356| 103 142 
357| 61 127 
358| 149 22 
359| 203 224 
360| 82 144 
361| 34 115 
362| 91 127 
363| 229 249 
364| 255 243 
365| 189 57 
366| 118 80 
367| 17 125 
368| 238 94 
369| 125 190 
370| 77 64 
371| 174 180 
372| 207 235 
373| 51 100 
374| 2 254 
375| 69 84 
376| 143 103 
377| 199 234 
378| 230 172 
379| 228 229 
380| 160 161 
381| 31 22 
382| 241 48 
383| 147 224 
384| 142 16 
385| 158 219 
386| 81 77 
387| 143 32 
388| 56 195 
389| 132 58 
390| 193 201 
391| 142 80 
392| 48 85 
393| 59 23 
394| 2 31 
395| 252 162 
396| 192 27 
397| 184 177 
398| 76 75 
399| 145 218 
400| 92 48 
401| 182 173 
402| 125 69 
403| 205 181 
404| 8 81 
405| 240 202 
406| 27 126 
407| 26 75 
408| 212 85 
409| 98 214 
410| 116 95 
411| 120 52 
412| 122 48 
413| 230 198 
414| 123 119 
415| 161 215 
416| 167 87 
417| 132 36 
418| 156 81 
419| 218 165 
420| 163 202 
421| 111 190 
422| 72 137 
423| 9 28 
424| 223 108 
425| 242 83 
426| 203 106 
427| 136 69 
428| 154 110 
429| 12 22 
430| 229 173 
431| 237 141 
432| 4 114 
433| 177 160 
434| 195 139 
435| 69 102 
436| 85 180 
437| 36 158 
438| 62 46 
439| 186 29 
440| 154 173 
441| 112 101 
442| 23 248 
443| 170 178 
444| 102 182 
445| 200 76 
446| 99 181 
447| 217 103 
448| 39 138 
449| 8 235 
450| 22 77 
451| 81 107 
452| 2 118 
453| 9 64 
454| 164 196 
455| 93 62 
456| 113 205 
457| 163 136 
458| 198 77 
459| 58 44 
460| 4 2 
461| 120 103 
462| 184 81 
463| 207 223 
464| 220 215 
465| 202 242 
466| 36 28 
467| 93 38 
468| 146 103 
469| 102 54 
470| 43 195 
471| 116 156 
472| 145 23 
473| 36 87 
474| 100 95 
475| 131 104 
476| 97 252 
477| 208 25 
478| 77 159 
479| 249 41 
480| 118 195 
481| 27 154 
482| 223 121 
483| 193 113 
484| 224 39 
485| 167 11 
486| 235 27 
487| 167 124 
488| 50 203 
489| 211 151 
490| 42 86 
491| 255 140 
492| 82 207 
493| 165 160 
494| 110 158 
495| 201 228 
496| 98 229 
497| 127 65 
498| 94 64 
499| 179 62 
500| 103 90 
501| 73 82 
502| 118 240 
503| 206 168 
504| 187 161 
505| 63 230 
506| 248 63 
507| 114 74 
508| 14 23 
509| 234 125 
510| 182 180 
511| 97 24 
512| 153 224 
513| 89 247 
514| 32 12 
515| 53 136 
516| 103 126 
517| 218 221 
518| 110 169 
519| 133 41 
520| 74 197 
521| 15 66 
522| 4 129 
523| 141 18 
524| 153 119 
525| 143 79 
526| 43 241 
527| 103 196 
528| 209 192 
529| 187 242 
530| 205 240 
531| 122 52 
532| 110 84 
533| 17 220 
534| 253 150 
535| 6 72 
536| 91 21 
537| 138 95 
538| 151 23 
539| 114 48 
540| 143 1 
541| 127 186 
542| 242 230 
543| 127 196 
544| 166 58 
545| 182 115 
546| 43 48 
