5000
0| 167 91 
1| 245 103 
2| 29 83 
3| 81 206 
4| 253 223 
5| 40 237 
6| 31 196 
7| 131 188 
8| 41 168 
9| 232 18 
10| 152 205 
11| 16 240 
12| 28 198 
13| 190 193 
14| 85 157 
15| 50 252 
16| 248 39 
17| 99 21 
18| 122 181 
19| 227 119 
20| 148 12 
21| 100 180 
22| 208 231 
23| 112 249 
24| 144 88 
25| 11 40 
26| 38 28 
27| 24 66 
28| 226 214 
29| 4 55 
30| 115 54 
31| 52 107 
32| 93 151 
33| 129 215 
34| 76 100 
35| 79 225 
36| 112 179 
37| 149 65 
38| 155 5 
39| 58 43 
40| 93 70 
41| 83 131 
42| 98 107 
43| 198 68 
44| 65 202 
45| 124 181 
46| 0 176 
47| 32 93 
48| 71 161 
49| 52 148 
50| 6 131 
51| 117 118 
52| 55 10 
53| 183 210 
54| 15 242 
55| 253 108 
56| 56 80 
57| 240 154 
58| 187 182 
59| 222 252 
60| 128 90 
61| 177 128 
62| 10 210 
63| 221 82 
64| 115 17 
65| 230 121 
66| 149 91 
67| 240 204 
68| 101 167 
69| 158 116 
70| 153 155 
71| 224 209 
72| 235 208 
73| 107 166 
74| 134 74 
75| 162 6 
76| 164 84 
77| 134 175 
78| 38 99 
79| 1 153 
80| 117 231 
81| 19 10 
82| 66 3 
83| 214 167 
84| 170 116 
85| 27 68 
86| 15 251 
87| 21 250 
88| 204 129 
89| 160 82 
90| 203 66 
91| 89 111 
92| 150 223 
93| 30 188 
94| 67 31 
95| 86 184 
96| 6 105 
97| 194 72 
98| 108 152 
99| 239 22 
100| 12 10 
101| 90 27 
102| 6 112 
103| 21 210 
104| 241 181 
105| 36 188 
106| 247 125 
107| 43 142 
108| 93 74 
109| 74 160 
110| 105 160 
111| 88 112 
112| 9 26 
113| 184 117 
114| 178 168 
115| 140 190 
116| 178 230 
117| 217 184 
118| 86 238 
119| 138 71 
120| 163 175 
121| 3 154 
122| 44 47 
123| 40 137 
124| 121 115 
125| 41 226 
126| 19 129 
127| 82 29 
128| 155 11 
129| 146 77 
130| 179 30 
131| 11 101 
132| 5 228 
133| 30 91 
134| 210 168 
135| 163 117 
136| 87 166 
137| 16 132 
138| 213 56 
139| 13 78 
140| 171 55 
141| 49 191 
142| 184 131 
143| 220 84 
144| 142 110 
145| 161 65 
146| 141 173 
147| 167 146 
148| 145 197 
149| 237 100 
150| 109 144 
151| 217 197 
152| 55 233 
153| 73 12 
154| 34 86 
155| 91 205 
156| 141 140 
157| 140 70 
158| 15 104 
159| 154 158 
160| 215 59 
161| 223 100 
162| 232 134 
163| 246 122 
164| 75 227 
165| 222 185 
166| 116 183 
167| 126 171 
168| 161 199 
169| 183 195 
170| 29 18 
171| 144 171 
172| 158 29 
173| 241 174 
174| 133 139 
175| 76 92 
176| 198 43 
177| 192 175 
178| 178 182 
179| 41 253 
180| 154 7 
181| 182 14 
182| 190 52 
183| 185 95 
184| 251 112 
185| 34 25 
186| 131 179 
187| 196 33 
188| 208 181 
189| 207 85 
190| 64 27 
191| 178 6 
192| 71 114 
193| 181 249 
194| 41 222 
195| 246 195 
196| 229 173 
197| 209 164 
198| 225 138 
199| 3 221 
200| 250 38 
201| 246 125 
202| 217 186 
203| 159 169 
204| 111 110 
205| 254 175 
206| 138 176 
207| 181 209 
208| 35 107 
209| 202 76 
210| 73 192 
211| 15 47 
212| 109 224 
213| 211 79 
214| 106 214 
215| 44 100 
216| 252 34 
217| 226 213 
218| 220 129 
219| 126 75 
220| 239 125 
221| 250 121 
222| 45 175 
223| 74 80 
224| 26 20 
225| 156 100 
226| 213 171 
227| 147 66 
228| 139 102 
229| 145 245 
230| 60 189 
231| 90 57 
232| 223 60 
233| 14 187 
234| 189 141 
235| 6 172 
236| 10 0 
237| 38 55 
238| 176 112 
239| 136 202 
240| 133 36 
241| 46 90 
242| 208 193 
243| 156 91 
244| 39 46 
245| 81 100 
246| 235 171 
247| 157 203 
248| 231 171 
249| 134 164 
250| 56 141 
251| 80 66 
252| 141 118 
253| 122 61 
254| 231 2 
255| 8 108 
256| 38 54 
257| 198 246 
258| 248 98 
259| 82 31 
260| 144 163 
261| 131 124 
262| 78 32 
263| 71 53 
264| 204 205 
265| 217 4 
266| 90 41 
267| 71 232 
268| 160 193 
269| 37 135 
270| 195 45 
271| 243 233 
272| 100 185 
273| 224 92 
274| 27 50 
275| 123 172 
276| 213 255 
277| 40 35 
278| 31 111 
279| 88 235 
280| 60 49 
281| 240 151 
282| 90 55 
283| 127 250 
284| 248 164 
285| 129 187 
286| 210 116 
287| 164 54 
288| 45 132 
289| 146 73 
290| 182 13 
291| 245 139 
292| 12 29 
293| 174 44 
294| 140 6 
295| 23 200 
296| 55 7 
297| 95 146 
298| 62 222 
299| 140 54 
300| 131 14 
301| 241 85 
302| 130 150 
303| 139 176 
304| 26 29 
305| 249 209 
306| 42 238 
307| 92 55 
308| 11 11 
309| 99 151 
310| 17 122 
311| 95 73 
312| 130 191 
313| 219 192 
314| 157 103 
315| 247 32 
316| 117 232 
317| 117 248 
318| 126 0 
319| 168 153 
320| 29 161 
321| 106 72 
322| 143 198 
323| 127 154 
324| 209 226 
325| 49 227 
326| 92 144 
327| 44 222 
328| 79 7 
329| 159 237 
330| 110 150 
331| 13 228 
332| 126 131 
333| 220 253 
334| 131 132 
335| 150 161 
336| 37 0 
337| 233 180 
338| 198 104 
339| 78 152 
340| 74 127 
341| 123 166 
342| 15 167 
343| 133 95 
344| 174 36 
345| 76 28 
346| 186 89 
347| 0 56 
348| 220 220 
349| 53 96 
350| 96 203 
351| 1 133 
352| 203 234 
353| 57 146 
354| 82 135 
355| 42 156 
356| 6 165 
357| 66 22 
358| 76 199 
359| 117 250 
360| 235 193 
361| 22 165 
362| 26 23 
363| 222 247 
364| 243 19 
365| 87 84 
366| 223 88 
367| 217 170 
368| 66 19 
369| 60 148 
370| 154 102 
371| 48 161 
372| 11 114 
373| 183 87 
374| 58 44 
375| 81 37 
376| 237 104 
377| 203 7 
378| 127 169 
379| 254 114 
380| 188 85 
381| 198 155 
382| 173 160 
383| 70 239 
384| 179 130 
385| 131 77 
386| 233 179 
387| 238 244 
388| 38 165 
389| 76 96 
390| 209 157 
391| 133 190 
392| 5 80 
393| 198 132 
394| 249 196 
395| 247 182 
396| 26 189 
397| 81 199 
398| 93 151 
399| 183 16 
400| 26 58 
401| 94 3 
402| 238 76 
403| 247 20 
404| 242 67 
405| 116 195 
406| 225 249 
407| 130 230 
408| 74 72 
409| 107 67 
410| 12 98 
411| 249 38 
412| 31 75 
413| 238 125 
414| 226 165 
415| 141 252 
416| 223 235 
417| 255 205 
418| 56 247 
419| 225 42 
420| 58 85 
421| 237 27 
422| 79 111 
423| 2 153 
424| 183 109 
425| 220 196 
426| 207 214 
427| 234 238 
428| 33 216 
429| 107 3 
430| 125 249 
431| 0 93 
432| 228 255 
433| 42 28 
434| 246 12 
435| 70 49 
436| 97 52 
437| 76 176 
438| 163 78 
439| 73 91 
440| 187 38 
441| 31 138 
442| 252 9 
443| 121 29 
444| 226 228 
445| 32 95 
446| 221 32 
447| 188 194 
448| 32 231 
449| 222 22 
450| 243 37 
451| 71 84 
452| 89 148 
453| 5 252 
454| 226 78 
455| 87 158 
456| 116 118 
457| 40 112 
458| 128 161 
459| 141 98 
460| 134 174 
461| 193 99 
462| 206 126 
463| 37 238 
464| 101 4 
465| 5 88 
466| 41 76 
467| 172 130 
468| 224 177 
469| 126 195 
470| 0 214 
471| 97 116 
472| 76 137 
473| 229 204 
474| 43 114 
475| 46 177 
476| 32 240 
477| 20 239 
478| 110 58 
479| 221 211 
480| 62 226 
481| 43 103 
482| 47 215 
483| 233 15 
484| 137 103 
485| 210 137 
486| 61 51 
487| 253 138 
488| 189 226 
489| 86 232 
490| 85 133 
491| 153 117 
492| 117 173 
493| 100 227 
494| 231 66 
495| 182 37 
496| 36 225 
497| 140 83 
498| 184 117 
499| 99 65 
500| 221 53 
501| 202 26 
502| 105 200 
503| 164 38 
504| 170 251 
505| 14 255 
506| 128 167 
507| 117 245 
508| 84 217 
509| 216 60 
510| 27 142 
511| 97 64 
512| 111 238 
513| 147 39 
514| 99 246 
515| 105 64 
516| 44 51 
517| 91 149 
518| 251 255 
519| 187 166 
520| 250 201 
521| 165 122 
522| 112 26 
523| 111 196 
524| 244 71 
525| 0 15 
526| 213 98 
527| 79 68 
528| 80 227 
529| 108 179 
530| 217 213 
531| 244 5 
532| 8 79 
533| 154 4 
534| 78 85 
535| 170 73 
536| 30 79 
537| 195 142 
538| 106 51 
539| 83 94 
540| 122 83 
541| 109 80 
542| 181 189 
543| 148 5 
544| 160 0 
545| 185 121 
546| 213 173 
547| 127 222 
548| 252 25 
549| 226 74 
550| 111 140 
551| 147 141 
552| 219 87 
553| 28 69 
554| 138 111 
555| 163 4 
556| 194 17 
557| 84 120 
558| 206 233 
559| 125 110 
560| 233 54 
561| 231 191 
562| 227 102 
563| 157 223 
564| 128 127 
565| 42 239 
566| 11 189 
567| 124 230 
568| 20 152 
569| 44 158 
570| 7 207 
571| 163 202 
572| 224 247 
573| 66 174 
574| 224 191 
575| 28 202 
576| 246 4 
577| 137 217 
578| 106 38 
579| 185 234 
580| 165 227 
581| 217 176 
582| 160 86 
583| 150 181 
584| 238 194 
585| 83 246 
586| 146 246 
587| 192 114 
588| 238 2 
589| 33 206 
590| 193 61 
591| 152 183 
592| 65 33 
593| 145 172 
594| 71 74 
595| 150 236 
596| 45 112 
597| 156 205 
598| 198 51 
599| 130 180 
600| 245 214 
601| 170 135 
602| 204 106 
603| 250 186 
604| 108 27 
605| 137 46 
606| 88 33 
607| 229 154 
608| 67 118 
609| 70 138 
610| 192 220 
611| 119 237 
612| 76 19 
613| 187 18 
614| 70 61 
615| 199 60 
616| 19 113 
617| 195 224 
618| 220 189 
619| 154 72 
620| 216 35 
621| 118 49 
622| 69 92 
623| 203 136 
624| 210 17 
625| 18 147 
626| 237 137 
627| 128 58 
628| 157 59 
629| 76 227 
630| 121 19 
631| 31 140 
632| 133 227 
633| 108 97 
634| 160 7 
635| 169 121 
636| 42 32 
637| 170 111 
638| 124 117 
639| 247 78 
640| 134 10 
641| 225 115 
642| 147 98 
643| 173 48 
644| 157 250 
645| 20 22 
646| 13 51 
647| 163 146 
648| 22 15 
649| 243 183 
650| 22 157 
651| 48 65 
652| 189 218 
653| 176 57 
654| 79 168 
655| 135 213 
656| 178 105 
657| 72 69 
658| 203 246 
659| 118 104 
660| 240 138 
661| 127 253 
662| 189 34 
663| 144 212 
664| 49 131 
665| 139 72 
666| 32 187 
667| 137 221 
668| 149 57 
669| 22 228 
670| 225 158 
671| 185 147 
672| 7 1 
673| 217 210 
674| 247 79 
675| 58 231 
676| 217 185 
677| 229 150 
678| 219 117 
679| 106 13 
680| 248 245 
681| 85 25 
682| 176 222 
683| 246 69 
684| 23 13 
685| 41 249 
686| 171 226 
687| 140 178 
688| 228 101 
689| 132 219 
690| 180 190 
691| 195 141 
692| 120 168 
693| 36 83 
694| 29 142 
695| 96 21 
696| 132 181 
697| 46 52 
698| 147 37 
699| 122 171 
700| 50 163 
701| 164 221 
702| 134 48 
703| 143 106 
704| 150 19 
705| 69 74 
706| 209 8 
707| 216 73 
708| 176 252 
709| 157 205 
710| 138 253 
711| 227 14 
712| 179 17 
713| 67 70 
714| 54 189 
715| 241 104 
716| 96 149 
717| 69 230 
718| 198 212 
719| 80 92 
720| 231 150 
721| 166 185 
722| 158 126 
723| 2 79 
724| 122 159 
725| 28 5 
726| 157 255 
727| 19 80 
728| 17 86 
729| 150 71 
730| 19 136 
731| 176 116 
732| 29 245 
733| 90 227 
734| 202 171 
735| 63 177 
736| 65 230 
737| 106 223 
738| 100 109 
739| 46 223 
740| 12 75 
741| 228 169 
742| 74 247 
743| 249 91 
744| 78 144 
745| 163 97 
746| 24 83 
747| 213 53 
748| 72 48 
749| 25 18 
750| 219 88 
751| 196 28 
752| 62 46 
753| 251 163 
754| 155 42 
755| 130 168 
756| 117 102 
757| 81 191 
758| 93 75 
759| 27 171 
760| 219 190 
761| 13 243 
762| 17 226 
763| 40 89 
764| 18 65 
765| 108 237 
766| 154 48 
767| 9 216 
768| 94 5 
769| 123 250 
770| 47 253 
771| 162 164 
772| 99 243 
773| 99 193 
774| 62 126 
775| 108 25 
776| 60 121 
777| 12 77 
778| 92 53 
779| 167 110 
780| 118 19 
781| 92 16 
782| 67 101 
783| 233 161 
784| 106 100 
785| 155 153 
786| 98 61 
787| 61 197 
788| 49 161 
789| 134 111 
790| 31 243 
791| 137 92 
792| 108 149 
793| 169 200 
794| 202 80 
795| 55 65 
796| 99 147 
797| 81 166 
798| 248 58 
799| 72 99 
800| 159 227 
801| 252 1 
802| 33 58 
803| 198 82 
804| 219 77 
805| 193 250 
806| 64 74 
807| 86 172 
808| 224 0 
809| 117 170 
810| 80 172 
811| 235 180 
812| 63 61 
813| 90 55 
814| 119 162 
815| 154 22 
816| 134 151 
817| 23 167 
818| 209 222 
819| 249 172 
820| 43 186 
821| 166 107 
822| 5 253 
823| 23 229 
824| 253 140 
825| 143 77 
826| 56 123 
827| 1 119 
828| 184 92 
829| 175 47 
830| 254 73 
831| 70 132 
832| 224 93 
833| 43 177 
834| 59 36 
835| 93 102 
836| 223 4 
837| 209 228 
838| 1 233 
839| 201 254 
840| 117 88 
841| 75 174 
842| 211 77 
843| 37 139 
844| 169 212 
845| 187 167 
846| 30 1 
847| 44 254 
848| 94 87 
849| 176 154 
850| 124 13 
851| 0 91 
852| 17 210 
853| 63 18 
854| 187 8 
855| 16 48 
856| 96 92 
857| 222 52 
858| 169 4 
859| 191 82 
860| 216 122 
861| 249 246 
862| 123 37 
863| 245 218 
864| 125 165 
865| 116 249 
866| 178 116 
867| 84 196 
868| 70 147 
869| 214 1 
870| 155 231 
871| 50 251 
872| 67 16 
873| 47 236 
874| 20 239 
875| 62 237 
876| 105 55 
877| 227 229 
878| 93 216 
879| 191 218 
880| 125 51 
881| 211 48 
882| 167 39 
883| 244 238 
884| 186 202 
885| 239 85 
886| 177 33 
887| 80 244 
888| 50 128 
889| 224 70 
890| 111 30 
891| 51 216 
892| 86 23 
893| 189 179 
894| 239 124 
895| 141 109 
896| 175 96 
897| 157 87 
898| 135 145 
899| 69 65 
900| 91 52 
901| 150 13 
902| 86 230 
903| 1 136 
904| 102 226 
905| 206 213 
906| 0 2 
907| 174 86 
908| 25 107 
909| 9 8 
910| 232 150 
911| 117 151 
912| 246 18 
913| 238 125 
914| 163 51 
915| 190 255 
916| 104 84 
917| 12 190 
918| 59 13 
919| 70 161 
920| 239 20 
921| 119 240 
922| 22 37 
923| 70 47 
924| 144 80 
925| 56 120 
926| 230 173 
927| 16 221 
928| 192 254 
929| 90 99 
930| 50 25 
931| 98 154 
932| 109 110 
933| 88 168 
934| 124 158 
935| 74 107 
936| 178 193 
937| 91 201 
938| 230 162 
939| 248 118 
940| 242 48 
941| 239 216 
942| 222 255 
943| 181 158 
944| 253 16 
945| 1 47 
946| 41 100 
947| 201 150 
948| 210 33 
949| 63 78 
950| 191 137 
951| 186 114 
952| 74 21 
953| 59 48 
954| 183 51 
955| 166 169 
956| 100 149 
957| 130 66 
958| 148 55 
959| 224 146 
960| 71 225 
961| 193 112 
962| 69 139 
963| 7 24 
964| 172 70 
965| 102 108 
966| 207 32 
967| 222 25 
968| 54 25 
969| 73 237 
970| 76 239 
971| 151 176 
972| 133 25 
973| 242 25 
974| 80 210 
975| 171 152 
976| 180 109 
977| 8 249 
978| 248 15 
979| 17 164 
980| 85 120 
981| 16 36 
982| 152 238 
983| 61 206 
984| 7 134 
985| 188 84 
986| 118 83 
987| 4 251 
988| 108 247 
989| 20 188 
990| 201 192 
991| 84 125 
992| 45 93 
993| 119 37 
994| 108 136 
995| 201 194 
996| 0 218 
997| 230 153 
998| 200 36 
999| 103 208 
1000| 170 35 
1001| 36 32 
1002| 118 40 
1003| 27 226 
1004| 31 48 
1005| 159 233 
1006| 240 243 
1007| 102 29 
1008| 80 221 
1009| 66 189 
1010| 102 11 
1011| 127 102 
1012| 229 101 
1013| 255 174 
1014| 137 103 
1015| 126 52 
1016| 138 162 
1017| 84 1 
1018| 202 112 
1019| 227 234 
1020| 160 130 
1021| 211 144 
1022| 118 57 
1023| 173 198 
1024| 23 239 
1025| 131 125 
1026| 250 2 
1027| 227 224 
1028| 104 227 
